Vg,gate_length,tox,sides,trap,work_function,Id
0.93229807,7,6,8,0,4.5,7.82E-06
1.0322981,7,6,8,0,4.5,8.86E-06
1.1322981,7,6,8,0,4.5,9.85E-06
1.2322981,7,6,8,0,4.5,1.08E-05
1.3322981,7,6,8,0,4.5,1.16E-05
1.4322981,7,6,8,0,4.5,1.24E-05
1.5322981,7,6,8,0,4.5,1.31E-05
1.6322981,7,6,8,0,4.5,1.37E-05
1.7322981,7,6,8,0,4.5,1.43E-05
1.8322981,7,6,8,0,4.5,1.47E-05
1.9322981,7,6,8,0,4.5,1.51E-05
2,7,6,8,0,4.5,1.54E-05
0,7,6,8,0,4.7,5.45E-11
0.02,7,6,8,0,4.7,8.74E-11
0.047333333,7,6,8,0,4.7,1.67E-10
0.087422222,7,6,8,0,4.7,4.31E-10
0.14621926,7,6,8,0,4.7,1.73E-09
0.23245491,7,6,8,0,4.7,1.33E-08
0.33245491,7,6,8,0,4.7,1.23E-07
0.43245491,7,6,8,0,4.7,6.42E-07
0.53245491,7,6,8,0,4.7,1.64E-06
0.63245491,7,6,8,0,4.7,2.53E-06
0.73245491,7,6,8,0,4.7,3.54E-06
0.83245491,7,6,8,0,4.7,4.60E-06
0.93245491,7,6,8,0,4.7,5.68E-06
1.0324549,7,6,8,0,4.7,6.76E-06
1.1324549,7,6,8,0,4.7,7.83E-06
1.2324549,7,6,8,0,4.7,8.86E-06
1.3324549,7,6,8,0,4.7,9.85E-06
1.4324549,7,6,8,0,4.7,1.08E-05
1.5324549,7,6,8,0,4.7,1.16E-05
1.6324549,7,6,8,0,4.7,1.24E-05
1.7324549,7,6,8,0,4.7,1.31E-05
1.8324549,7,6,8,0,4.7,1.37E-05
1.9324549,7,6,8,0,4.7,1.43E-05
2,7,6,8,0,4.7,1.46E-05
0,7,6,8,0,4.9,4.78E-13
0.02,7,6,8,0,4.9,7.69E-13
0.04333333,7,6,8,0,4.9,1.34E-12
0.07833333,7,6,8,0,4.9,3.06E-12
0.13083333,7,6,8,0,4.9,1.06E-11
0.20783333,7,6,8,0,4.9,6.56E-11
0.30783333,7,6,8,0,4.9,6.99E-10
0.40783333,7,6,8,0,4.9,7.44E-09
0.50783333,7,6,8,0,4.9,7.35E-08
0.60783333,7,6,8,0,4.9,4.60E-07
0.70783333,7,6,8,0,4.9,1.40E-06
0.80783333,7,6,8,0,4.9,2.29E-06
0.90783333,7,6,8,0,4.9,3.28E-06
1.0078333,7,6,8,0,4.9,4.34E-06
1.1078333,7,6,8,0,4.9,5.41E-06
1.2078333,7,6,8,0,4.9,6.50E-06
1.3078333,7,6,8,0,4.9,7.57E-06
1.4078333,7,6,8,0,4.9,8.61E-06
1.5078333,7,6,8,0,4.9,9.61E-06
1.6078333,7,6,8,0,4.9,1.06E-05
1.7078333,7,6,8,0,4.9,1.14E-05
1.8078333,7,6,8,0,4.9,1.22E-05
1.9078333,7,6,8,0,4.9,1.30E-05
2,7,6,8,0,4.9,1.36E-05
0,9,4,3,1.00E+00,4.3,5.28E-10
0.02,9,4,3,1.00E+00,4.3,1.10E-09
0.046666667,9,4,3,1.00E+00,4.3,2.89E-09
0.084888889,9,4,3,1.00E+00,4.3,1.14E-08
0.1384,9,4,3,1.00E+00,4.3,7.04E-08
0.21331556,9,4,3,1.00E+00,4.3,5.01E-07
0.31070578,9,4,3,1.00E+00,4.3,1.52E-06
0.41070578,9,4,3,1.00E+00,4.3,2.82E-06
0.51070578,9,4,3,1.00E+00,4.3,4.38E-06
0.61070578,9,4,3,1.00E+00,4.3,5.84E-06
0.71070578,9,4,3,1.00E+00,4.3,6.88E-06
0.81070578,9,4,3,1.00E+00,4.3,7.47E-06
0.91070578,9,4,3,1.00E+00,4.3,7.80E-06
1.0107058,9,4,3,1.00E+00,4.3,7.98E-06
1.1107058,9,4,3,1.00E+00,4.3,8.10E-06
1.2107058,9,4,3,1.00E+00,4.3,8.17E-06
1.3107058,9,4,3,1.00E+00,4.3,8.23E-06
1.4107058,9,4,3,1.00E+00,4.3,8.26E-06
1.5107058,9,4,3,1.00E+00,4.3,8.29E-06
1.6107058,9,4,3,1.00E+00,4.3,8.30E-06
1.7107058,9,4,3,1.00E+00,4.3,8.31E-06
1.8107058,9,4,3,1.00E+00,4.3,8.32E-06
1.9107058,9,4,3,1.00E+00,4.3,8.32E-06
1.9553529,9,4,3,1.00E+00,4.3,8.32E-06
2,9,4,3,1.00E+00,4.3,8.32E-06
0,9,4,3,1.00E+00,4.5,3.19E-13
0.02,9,4,3,1.00E+00,4.5,6.74E-13
0.048,9,4,3,1.00E+00,4.5,1.91E-12
0.088133333,9,4,3,1.00E+00,4.5,8.50E-12
0.14565778,9,4,3,1.00E+00,4.5,7.16E-11
0.22810948,9,4,3,1.00E+00,4.5,1.47E-09
0.32810948,9,4,3,1.00E+00,4.5,5.03E-08
0.42810948,9,4,3,1.00E+00,4.5,6.46E-07
0.52810948,9,4,3,1.00E+00,4.5,1.72E-06
0.62810948,9,4,3,1.00E+00,4.5,3.08E-06
0.72810948,9,4,3,1.00E+00,4.5,4.65E-06
0.82810948,9,4,3,1.00E+00,4.5,6.06E-06
0.92810948,9,4,3,1.00E+00,4.5,7.01E-06
1.0281095,9,4,3,1.00E+00,4.5,7.55E-06
1.1281095,9,4,3,1.00E+00,4.5,7.84E-06
1.2281095,9,4,3,1.00E+00,4.5,8.01E-06
1.3281095,9,4,3,1.00E+00,4.5,8.11E-06
1.4281095,9,4,3,1.00E+00,4.5,8.18E-06
1.5281095,9,4,3,1.00E+00,4.5,8.23E-06
1.6281095,9,4,3,1.00E+00,4.5,8.27E-06
1.7281095,9,4,3,1.00E+00,4.5,8.29E-06
1.8281095,9,4,3,1.00E+00,4.5,8.30E-06
1.9281095,9,4,3,1.00E+00,4.5,8.31E-06
2,9,4,3,1.00E+00,4.5,8.31E-06
0,9,4,3,1.00E+00,4.9,2.87E-19
0.02,9,4,3,1.00E+00,4.9,3.88E-19
0.048,9,4,3,1.00E+00,4.9,9.05E-19
0.088133333,9,4,3,1.00E+00,4.9,2.81E-18
0.14432,9,4,3,1.00E+00,4.9,2.17E-17
0.22485422,9,4,3,1.00E+00,4.9,4.50E-16
0.32485422,9,4,3,1.00E+00,4.9,1.92E-14
0.42485422,9,4,3,1.00E+00,4.9,8.07E-13
0.52485422,9,4,3,1.00E+00,4.9,3.32E-11
0.62485422,9,4,3,1.00E+00,4.9,1.31E-09
0.72485422,9,4,3,1.00E+00,4.9,4.51E-08
0.82485422,9,4,3,1.00E+00,4.9,6.13E-07
0.92485422,9,4,3,1.00E+00,4.9,1.68E-06
1.0248542,9,4,3,1.00E+00,4.9,3.03E-06
1.1248542,9,4,3,1.00E+00,4.9,4.60E-06
1.2248542,9,4,3,1.00E+00,4.9,6.02E-06
1.3248542,9,4,3,1.00E+00,4.9,6.99E-06
1.4248542,9,4,3,1.00E+00,4.9,7.53E-06
1.5248542,9,4,3,1.00E+00,4.9,7.83E-06
1.6248542,9,4,3,1.00E+00,4.9,8.00E-06
1.7248542,9,4,3,1.00E+00,4.9,8.11E-06
1.8248542,9,4,3,1.00E+00,4.9,8.18E-06
1.9248542,9,4,3,1.00E+00,4.9,8.23E-06
2,9,4,3,1.00E+00,4.9,8.26E-06
0,8,4,3,1.00E+00,4.3,7.42E-10
0.02,8,4,3,1.00E+00,4.3,1.51E-09
0.046666667,8,4,3,1.00E+00,4.3,3.89E-09
0.084888889,8,4,3,1.00E+00,4.3,1.46E-08
0.1384,8,4,3,1.00E+00,4.3,8.40E-08
0.21331556,8,4,3,1.00E+00,4.3,5.39E-07
0.31320296,8,4,3,1.00E+00,4.3,1.67E-06
0.41320296,8,4,3,1.00E+00,4.3,3.19E-06
0.51320296,8,4,3,1.00E+00,4.3,4.86E-06
0.61320296,8,4,3,1.00E+00,4.3,6.26E-06
0.71320296,8,4,3,1.00E+00,4.3,7.14E-06
0.81320296,8,4,3,1.00E+00,4.3,7.61E-06
0.91320296,8,4,3,1.00E+00,4.3,7.87E-06
1.013203,8,4,3,1.00E+00,4.3,8.03E-06
1.113203,8,4,3,1.00E+00,4.3,8.12E-06
1.213203,8,4,3,1.00E+00,4.3,8.19E-06
1.313203,8,4,3,1.00E+00,4.3,8.24E-06
1.413203,8,4,3,1.00E+00,4.3,8.27E-06
1.513203,8,4,3,1.00E+00,4.3,8.29E-06
1.613203,8,4,3,1.00E+00,4.3,8.31E-06
1.713203,8,4,3,1.00E+00,4.3,8.32E-06
1.813203,8,4,3,1.00E+00,4.3,8.32E-06
1.913203,8,4,3,1.00E+00,4.3,8.32E-06
1.9566015,8,4,3,1.00E+00,4.3,8.32E-06
2,8,4,3,1.00E+00,4.3,8.32E-06
0,8,4,3,1.00E+00,4.5,5.16E-13
0.02,8,4,3,1.00E+00,4.5,1.08E-12
0.047333333,8,4,3,1.00E+00,4.5,2.93E-12
0.086511111,8,4,3,1.00E+00,4.5,1.23E-11
0.14266593,8,4,3,1.00E+00,4.5,9.43E-11
0.22315449,8,4,3,1.00E+00,4.5,1.69E-09
0.32315449,8,4,3,1.00E+00,4.5,5.21E-08
0.42315449,8,4,3,1.00E+00,4.5,6.34E-07
0.52315449,8,4,3,1.00E+00,4.5,1.80E-06
0.62315449,8,4,3,1.00E+00,4.5,3.35E-06
0.72315449,8,4,3,1.00E+00,4.5,5.02E-06
0.82315449,8,4,3,1.00E+00,4.5,6.38E-06
0.92315449,8,4,3,1.00E+00,4.5,7.20E-06
1.0231545,8,4,3,1.00E+00,4.5,7.64E-06
1.1231545,8,4,3,1.00E+00,4.5,7.89E-06
1.2231545,8,4,3,1.00E+00,4.5,8.04E-06
1.3231545,8,4,3,1.00E+00,4.5,8.13E-06
1.4231545,8,4,3,1.00E+00,4.5,8.20E-06
1.5231545,8,4,3,1.00E+00,4.5,8.24E-06
1.6231545,8,4,3,1.00E+00,4.5,8.27E-06
1.7231545,8,4,3,1.00E+00,4.5,8.29E-06
1.8231545,8,4,3,1.00E+00,4.5,8.31E-06
1.9231545,8,4,3,1.00E+00,4.5,8.32E-06
2,8,4,3,1.00E+00,4.5,8.32E-06
0,8,4,3,1.00E+00,4.9,3.60E-19
0.02,8,4,3,1.00E+00,4.9,2.52E-19
0.048,8,4,3,1.00E+00,4.9,4.05E-19
0.089066667,8,4,3,1.00E+00,4.9,1.86E-19
0.14792889,8,4,3,1.00E+00,4.9,5.53E-17
0.23229807,8,4,3,1.00E+00,4.9,6.79E-16
0.24479807,8,4,3,1.00E+00,4.9,1.62E-16
0.25396474,8,4,3,1.00E+00,4.9,4.86E-16
0.25709669,8,4,3,1.00E+00,4.9,2.50E-15
0.26095942,8,4,3,1.00E+00,4.9,1.90E-15
0.26636724,8,4,3,1.00E+00,4.9,3.59E-15
0.27015272,8,4,3,1.00E+00,4.9,4.41E-15
0.27507384,8,4,3,1.00E+00,4.9,5.28E-15
0.28196341,8,4,3,1.00E+00,4.9,6.90E-15
0.2920681,8,4,3,1.00E+00,4.9,9.82E-15
0.30688833,8,4,3,1.00E+00,4.9,1.67E-14
0.32862466,8,4,3,1.00E+00,4.9,3.73E-14
0.36050462,8,4,3,1.00E+00,4.9,1.21E-13
0.40619921,8,4,3,1.00E+00,4.9,6.48E-13
0.47169481,8,4,3,1.00E+00,4.9,7.14E-12
0.56557182,8,4,3,1.00E+00,4.9,2.16E-10
0.66557182,8,4,3,1.00E+00,4.9,7.52E-09
0.76557182,8,4,3,1.00E+00,4.9,1.85E-07
0.86557182,8,4,3,1.00E+00,4.9,1.09E-06
0.96557182,8,4,3,1.00E+00,4.9,2.42E-06
1.0655718,8,4,3,1.00E+00,4.9,4.07E-06
1.1655718,8,4,3,1.00E+00,4.9,5.66E-06
1.2655718,8,4,3,1.00E+00,4.9,6.79E-06
1.3655718,8,4,3,1.00E+00,4.9,7.42E-06
1.4655718,8,4,3,1.00E+00,4.9,7.76E-06
1.5655718,8,4,3,1.00E+00,4.9,7.96E-06
1.6655718,8,4,3,1.00E+00,4.9,8.08E-06
1.7655718,8,4,3,1.00E+00,4.9,8.16E-06
1.8655718,8,4,3,1.00E+00,4.9,8.22E-06
1.9655718,8,4,3,1.00E+00,4.9,8.26E-06
2,8,4,3,1.00E+00,4.9,8.27E-06
0,7,4,3,1.00E+00,4.3,1.29E-09
0.02,7,4,3,1.00E+00,4.3,2.57E-09
0.046666667,7,4,3,1.00E+00,4.3,6.33E-09
0.084,7,4,3,1.00E+00,4.3,2.17E-08
0.13626667,7,4,3,1.00E+00,4.3,1.07E-07
0.20944,7,4,3,1.00E+00,4.3,5.71E-07
0.30944,7,4,3,1.00E+00,4.3,1.55E-06
0.40944,7,4,3,1.00E+00,4.3,2.84E-06
0.50944,7,4,3,1.00E+00,4.3,4.37E-06
0.60944,7,4,3,1.00E+00,4.3,5.82E-06
0.70944,7,4,3,1.00E+00,4.3,6.87E-06
0.80944,7,4,3,1.00E+00,4.3,7.47E-06
0.90944,7,4,3,1.00E+00,4.3,7.79E-06
1.00944,7,4,3,1.00E+00,4.3,7.98E-06
1.10944,7,4,3,1.00E+00,4.3,8.10E-06
1.20944,7,4,3,1.00E+00,4.3,8.18E-06
1.30944,7,4,3,1.00E+00,4.3,8.23E-06
1.40944,7,4,3,1.00E+00,4.3,8.27E-06
1.50944,7,4,3,1.00E+00,4.3,8.29E-06
1.60944,7,4,3,1.00E+00,4.3,8.31E-06
1.70944,7,4,3,1.00E+00,4.3,8.32E-06
1.80944,7,4,3,1.00E+00,4.3,8.33E-06
1.90944,7,4,3,1.00E+00,4.3,8.33E-06
1.95472,7,4,3,1.00E+00,4.3,8.33E-06
2,7,4,3,1.00E+00,4.3,8.33E-06
0,7,4,3,1.00E+00,4.5,1.10E-12
0.02,7,4,3,1.00E+00,4.5,2.25E-12
0.048,7,4,3,1.00E+00,4.5,6.14E-12
0.088133333,7,4,3,1.00E+00,4.5,2.56E-11
0.14565778,7,4,3,1.00E+00,4.5,1.95E-10
0.22810948,7,4,3,1.00E+00,4.5,3.38E-09
0.32810948,7,4,3,1.00E+00,4.5,8.44E-08
0.42810948,7,4,3,1.00E+00,4.5,7.43E-07
0.52810948,7,4,3,1.00E+00,4.5,1.76E-06
0.62810948,7,4,3,1.00E+00,4.5,3.11E-06
0.72810948,7,4,3,1.00E+00,4.5,4.65E-06
0.82810948,7,4,3,1.00E+00,4.5,6.06E-06
0.92810948,7,4,3,1.00E+00,4.5,7.01E-06
1.0281095,7,4,3,1.00E+00,4.5,7.54E-06
1.1281095,7,4,3,1.00E+00,4.5,7.83E-06
1.2281095,7,4,3,1.00E+00,4.5,8.01E-06
1.3281095,7,4,3,1.00E+00,4.5,8.12E-06
1.4281095,7,4,3,1.00E+00,4.5,8.19E-06
1.5281095,7,4,3,1.00E+00,4.5,8.24E-06
1.6281095,7,4,3,1.00E+00,4.5,8.27E-06
1.7281095,7,4,3,1.00E+00,4.5,8.30E-06
1.8281095,7,4,3,1.00E+00,4.5,8.31E-06
1.9281095,7,4,3,1.00E+00,4.5,8.32E-06
2,7,4,3,1.00E+00,4.5,8.33E-06
0,7,4,3,1.00E+00,4.9,1.80E-19
0.02,7,4,3,1.00E+00,4.9,4.03E-19
0.048,7,4,3,1.00E+00,4.9,5.37E-19
0.089066667,7,4,3,1.00E+00,4.9,2.60E-17
0.14792889,7,4,3,1.00E+00,4.9,1.63E-16
0.19011348,7,4,3,1.00E+00,4.9,4.95E-16
0.24917191,7,4,3,1.00E+00,4.9,4.74E-15
0.32004203,7,4,3,1.00E+00,4.9,6.16E-14
0.41453551,7,4,3,1.00E+00,4.9,1.85E-12
0.51453551,7,4,3,1.00E+00,4.9,6.52E-11
0.61453551,7,4,3,1.00E+00,4.9,2.13E-09
0.71453551,7,4,3,1.00E+00,4.9,5.64E-08
0.81453551,7,4,3,1.00E+00,4.9,6.17E-07
0.91453551,7,4,3,1.00E+00,4.9,1.61E-06
1.0145355,7,4,3,1.00E+00,4.9,2.91E-06
1.1145355,7,4,3,1.00E+00,4.9,4.44E-06
1.2145355,7,4,3,1.00E+00,4.9,5.89E-06
1.3145355,7,4,3,1.00E+00,4.9,6.91E-06
1.4145355,7,4,3,1.00E+00,4.9,7.49E-06
1.5145355,7,4,3,1.00E+00,4.9,7.80E-06
1.6145355,7,4,3,1.00E+00,4.9,7.99E-06
1.7145355,7,4,3,1.00E+00,4.9,8.10E-06
1.8145355,7,4,3,1.00E+00,4.9,8.18E-06
1.9145355,7,4,3,1.00E+00,4.9,8.23E-06
2,7,4,3,1.00E+00,4.9,8.27E-06
0,9,5,3,1.00E+00,4.3,5.28E-10
0.02,9,5,3,1.00E+00,4.3,1.10E-09
0.046666667,9,5,3,1.00E+00,4.3,2.89E-09
0.084888889,9,5,3,1.00E+00,4.3,1.14E-08
0.1384,9,5,3,1.00E+00,4.3,7.04E-08
0.21331556,9,5,3,1.00E+00,4.3,5.01E-07
0.31070578,9,5,3,1.00E+00,4.3,1.52E-06
0.41070578,9,5,3,1.00E+00,4.3,2.82E-06
0.51070578,9,5,3,1.00E+00,4.3,4.38E-06
0.61070578,9,5,3,1.00E+00,4.3,5.84E-06
0.71070578,9,5,3,1.00E+00,4.3,6.88E-06
0.81070578,9,5,3,1.00E+00,4.3,7.47E-06
0.91070578,9,5,3,1.00E+00,4.3,7.80E-06
1.0107058,9,5,3,1.00E+00,4.3,7.98E-06
1.1107058,9,5,3,1.00E+00,4.3,8.10E-06
1.2107058,9,5,3,1.00E+00,4.3,8.17E-06
1.3107058,9,5,3,1.00E+00,4.3,8.23E-06
1.4107058,9,5,3,1.00E+00,4.3,8.26E-06
1.5107058,9,5,3,1.00E+00,4.3,8.29E-06
1.6107058,9,5,3,1.00E+00,4.3,8.30E-06
1.7107058,9,5,3,1.00E+00,4.3,8.31E-06
1.8107058,9,5,3,1.00E+00,4.3,8.32E-06
1.9107058,9,5,3,1.00E+00,4.3,8.32E-06
1.9553529,9,5,3,1.00E+00,4.3,8.32E-06
2,9,5,3,1.00E+00,4.3,8.32E-06
0,9,5,3,1.00E+00,4.5,3.19E-13
0.02,9,5,3,1.00E+00,4.5,6.74E-13
0.048,9,5,3,1.00E+00,4.5,1.91E-12
0.088133333,9,5,3,1.00E+00,4.5,8.50E-12
0.14565778,9,5,3,1.00E+00,4.5,7.16E-11
0.22810948,9,5,3,1.00E+00,4.5,1.47E-09
0.32810948,9,5,3,1.00E+00,4.5,5.03E-08
0.42810948,9,5,3,1.00E+00,4.5,6.46E-07
0.52810948,9,5,3,1.00E+00,4.5,1.72E-06
0.62810948,9,5,3,1.00E+00,4.5,3.08E-06
0.72810948,9,5,3,1.00E+00,4.5,4.65E-06
0.82810948,9,5,3,1.00E+00,4.5,6.06E-06
0.92810948,9,5,3,1.00E+00,4.5,7.01E-06
1.0281095,9,5,3,1.00E+00,4.5,7.55E-06
1.1281095,9,5,3,1.00E+00,4.5,7.84E-06
1.2281095,9,5,3,1.00E+00,4.5,8.01E-06
1.3281095,9,5,3,1.00E+00,4.5,8.11E-06
1.4281095,9,5,3,1.00E+00,4.5,8.18E-06
1.5281095,9,5,3,1.00E+00,4.5,8.23E-06
1.6281095,9,5,3,1.00E+00,4.5,8.27E-06
1.7281095,9,5,3,1.00E+00,4.5,8.29E-06
1.8281095,9,5,3,1.00E+00,4.5,8.30E-06
1.9281095,9,5,3,1.00E+00,4.5,8.31E-06
2,9,5,3,1.00E+00,4.5,8.31E-06
0,9,5,3,1.00E+00,4.9,2.87E-19
0.02,9,5,3,1.00E+00,4.9,3.88E-19
0.048,9,5,3,1.00E+00,4.9,9.05E-19
0.088133333,9,5,3,1.00E+00,4.9,2.81E-18
0.14432,9,5,3,1.00E+00,4.9,2.17E-17
0.22485422,9,5,3,1.00E+00,4.9,4.50E-16
0.32485422,9,5,3,1.00E+00,4.9,1.92E-14
0.42485422,9,5,3,1.00E+00,4.9,8.07E-13
0.52485422,9,5,3,1.00E+00,4.9,3.32E-11
0.62485422,9,5,3,1.00E+00,4.9,1.31E-09
0.72485422,9,5,3,1.00E+00,4.9,4.51E-08
0.82485422,9,5,3,1.00E+00,4.9,6.13E-07
0.92485422,9,5,3,1.00E+00,4.9,1.68E-06
1.0248542,9,5,3,1.00E+00,4.9,3.03E-06
1.1248542,9,5,3,1.00E+00,4.9,4.60E-06
1.2248542,9,5,3,1.00E+00,4.9,6.02E-06
1.3248542,9,5,3,1.00E+00,4.9,6.99E-06
1.4248542,9,5,3,1.00E+00,4.9,7.53E-06
1.5248542,9,5,3,1.00E+00,4.9,7.83E-06
1.6248542,9,5,3,1.00E+00,4.9,8.00E-06
1.7248542,9,5,3,1.00E+00,4.9,8.11E-06
1.8248542,9,5,3,1.00E+00,4.9,8.18E-06
1.9248542,9,5,3,1.00E+00,4.9,8.23E-06
2,9,5,3,1.00E+00,4.9,8.26E-06
0,8,5,3,1.00E+00,4.3,7.42E-10
0.02,8,5,3,1.00E+00,4.3,1.51E-09
0.046666667,8,5,3,1.00E+00,4.3,3.89E-09
0.084888889,8,5,3,1.00E+00,4.3,1.46E-08
0.1384,8,5,3,1.00E+00,4.3,8.40E-08
0.21331556,8,5,3,1.00E+00,4.3,5.39E-07
0.31320296,8,5,3,1.00E+00,4.3,1.67E-06
0.41320296,8,5,3,1.00E+00,4.3,3.19E-06
0.51320296,8,5,3,1.00E+00,4.3,4.86E-06
0.61320296,8,5,3,1.00E+00,4.3,6.26E-06
0.71320296,8,5,3,1.00E+00,4.3,7.14E-06
0.81320296,8,5,3,1.00E+00,4.3,7.61E-06
0.91320296,8,5,3,1.00E+00,4.3,7.87E-06
1.013203,8,5,3,1.00E+00,4.3,8.03E-06
1.113203,8,5,3,1.00E+00,4.3,8.12E-06
1.213203,8,5,3,1.00E+00,4.3,8.19E-06
1.313203,8,5,3,1.00E+00,4.3,8.24E-06
1.413203,8,5,3,1.00E+00,4.3,8.27E-06
1.513203,8,5,3,1.00E+00,4.3,8.29E-06
1.613203,8,5,3,1.00E+00,4.3,8.31E-06
1.713203,8,5,3,1.00E+00,4.3,8.32E-06
1.813203,8,5,3,1.00E+00,4.3,8.32E-06
1.913203,8,5,3,1.00E+00,4.3,8.32E-06
1.9566015,8,5,3,1.00E+00,4.3,8.32E-06
2,8,5,3,1.00E+00,4.3,8.32E-06
0,8,5,3,1.00E+00,4.5,5.16E-13
0.02,8,5,3,1.00E+00,4.5,1.08E-12
0.047333333,8,5,3,1.00E+00,4.5,2.93E-12
0.086511111,8,5,3,1.00E+00,4.5,1.23E-11
0.14266593,8,5,3,1.00E+00,4.5,9.43E-11
0.22315449,8,5,3,1.00E+00,4.5,1.69E-09
0.32315449,8,5,3,1.00E+00,4.5,5.21E-08
0.42315449,8,5,3,1.00E+00,4.5,6.34E-07
0.52315449,8,5,3,1.00E+00,4.5,1.80E-06
0.62315449,8,5,3,1.00E+00,4.5,3.35E-06
0.72315449,8,5,3,1.00E+00,4.5,5.02E-06
0.82315449,8,5,3,1.00E+00,4.5,6.38E-06
0.92315449,8,5,3,1.00E+00,4.5,7.20E-06
1.0231545,8,5,3,1.00E+00,4.5,7.64E-06
1.1231545,8,5,3,1.00E+00,4.5,7.89E-06
1.2231545,8,5,3,1.00E+00,4.5,8.04E-06
1.3231545,8,5,3,1.00E+00,4.5,8.13E-06
1.4231545,8,5,3,1.00E+00,4.5,8.20E-06
1.5231545,8,5,3,1.00E+00,4.5,8.24E-06
1.6231545,8,5,3,1.00E+00,4.5,8.27E-06
1.7231545,8,5,3,1.00E+00,4.5,8.29E-06
1.8231545,8,5,3,1.00E+00,4.5,8.31E-06
1.9231545,8,5,3,1.00E+00,4.5,8.32E-06
2,8,5,3,1.00E+00,4.5,8.32E-06
0,8,5,3,1.00E+00,4.9,3.60E-19
0.02,8,5,3,1.00E+00,4.9,2.52E-19
0.048,8,5,3,1.00E+00,4.9,4.05E-19
0.089066667,8,5,3,1.00E+00,4.9,1.86E-19
0.14792889,8,5,3,1.00E+00,4.9,5.53E-17
0.23229807,8,5,3,1.00E+00,4.9,6.79E-16
0.24479807,8,5,3,1.00E+00,4.9,1.62E-16
0.25396474,8,5,3,1.00E+00,4.9,4.86E-16
0.25709669,8,5,3,1.00E+00,4.9,2.50E-15
0.26095942,8,5,3,1.00E+00,4.9,1.90E-15
0.26636724,8,5,3,1.00E+00,4.9,3.59E-15
0.27015272,8,5,3,1.00E+00,4.9,4.41E-15
0.27507384,8,5,3,1.00E+00,4.9,5.28E-15
0.28196341,8,5,3,1.00E+00,4.9,6.90E-15
0.2920681,8,5,3,1.00E+00,4.9,9.82E-15
0.30688833,8,5,3,1.00E+00,4.9,1.67E-14
0.32862466,8,5,3,1.00E+00,4.9,3.73E-14
0.36050462,8,5,3,1.00E+00,4.9,1.21E-13
0.40619921,8,5,3,1.00E+00,4.9,6.48E-13
0.47169481,8,5,3,1.00E+00,4.9,7.14E-12
0.56557182,8,5,3,1.00E+00,4.9,2.16E-10
0.66557182,8,5,3,1.00E+00,4.9,7.52E-09
0.76557182,8,5,3,1.00E+00,4.9,1.85E-07
0.86557182,8,5,3,1.00E+00,4.9,1.09E-06
0.96557182,8,5,3,1.00E+00,4.9,2.42E-06
1.0655718,8,5,3,1.00E+00,4.9,4.07E-06
1.1655718,8,5,3,1.00E+00,4.9,5.66E-06
1.2655718,8,5,3,1.00E+00,4.9,6.79E-06
1.3655718,8,5,3,1.00E+00,4.9,7.42E-06
1.4655718,8,5,3,1.00E+00,4.9,7.76E-06
1.5655718,8,5,3,1.00E+00,4.9,7.96E-06
1.6655718,8,5,3,1.00E+00,4.9,8.08E-06
1.7655718,8,5,3,1.00E+00,4.9,8.16E-06
1.8655718,8,5,3,1.00E+00,4.9,8.22E-06
1.9655718,8,5,3,1.00E+00,4.9,8.26E-06
2,8,5,3,1.00E+00,4.9,8.27E-06
0,7,5,3,1.00E+00,4.3,1.29E-09
0.02,7,5,3,1.00E+00,4.3,2.57E-09
0.046666667,7,5,3,1.00E+00,4.3,6.33E-09
0.084,7,5,3,1.00E+00,4.3,2.17E-08
0.13626667,7,5,3,1.00E+00,4.3,1.07E-07
0.20944,7,5,3,1.00E+00,4.3,5.71E-07
0.30944,7,5,3,1.00E+00,4.3,1.55E-06
0.40944,7,5,3,1.00E+00,4.3,2.84E-06
0.50944,7,5,3,1.00E+00,4.3,4.37E-06
0.60944,7,5,3,1.00E+00,4.3,5.82E-06
0.70944,7,5,3,1.00E+00,4.3,6.87E-06
0.80944,7,5,3,1.00E+00,4.3,7.47E-06
0.90944,7,5,3,1.00E+00,4.3,7.79E-06
1.00944,7,5,3,1.00E+00,4.3,7.98E-06
1.10944,7,5,3,1.00E+00,4.3,8.10E-06
1.20944,7,5,3,1.00E+00,4.3,8.18E-06
1.30944,7,5,3,1.00E+00,4.3,8.23E-06
1.40944,7,5,3,1.00E+00,4.3,8.27E-06
1.50944,7,5,3,1.00E+00,4.3,8.29E-06
1.60944,7,5,3,1.00E+00,4.3,8.31E-06
1.70944,7,5,3,1.00E+00,4.3,8.32E-06
1.80944,7,5,3,1.00E+00,4.3,8.33E-06
1.90944,7,5,3,1.00E+00,4.3,8.33E-06
1.95472,7,5,3,1.00E+00,4.3,8.33E-06
0,7,5,3,1.00E+00,4.5,1.10E-12
0.02,7,5,3,1.00E+00,4.5,2.25E-12
0.048,7,5,3,1.00E+00,4.5,6.14E-12
0.088133333,7,5,3,1.00E+00,4.5,2.56E-11
0.14565778,7,5,3,1.00E+00,4.5,1.95E-10
0.22810948,7,5,3,1.00E+00,4.5,3.38E-09
0.32810948,7,5,3,1.00E+00,4.5,8.44E-08
0.42810948,7,5,3,1.00E+00,4.5,7.43E-07
0.52810948,7,5,3,1.00E+00,4.5,1.76E-06
0.62810948,7,5,3,1.00E+00,4.5,3.11E-06
